,tconst,startYear
1264061,tt10948718,2020.0
1264245,tt10950414,2000.0
1264262,tt10950860,2009.0
1264311,tt10951288,2021.0
1264325,tt1095174,2009.0
1264360,tt10952012,2020.0
1264377,tt1095217,2009.0
1264505,tt1095403,2008.0
1264664,tt10954652,2021.0
1264738,tt10955578,2019.0
1264837,tt10956950,2013.0
1264846,tt10957162,2006.0
1264848,tt10957244,2003.0
1264856,tt10957302,2003.0
1264870,tt10957654,2001.0
1264932,tt10958282,2019.0
1265026,tt10959374,2019.0
1265056,tt10959746,2019.0
1265125,tt10960976,2020.0
1265165,tt10962368,2021.0
1265203,tt10963318,1998.0
1265225,tt10963790,2019.0
1265307,tt10964430,2020.0
1265330,tt10964530,2020.0
1265460,tt10965792,2020.0
1265475,tt10966156,2020.0
1265491,tt10966832,2020.0
1265703,tt10969656,2019.0
1265838,tt1097013,2009.0
1265853,tt1097015,2009.0
1265952,tt10971374,2019.0
1265986,tt1097209,2007.0
1266006,tt1097224,2007.0
1266021,tt1097239,2007.0
1266071,tt1097268,2007.0
1266207,tt10975262,2020.0
1266239,tt10975520,2019.0
1266287,tt10975850,2019.0
1266308,tt10975992,2019.0
1266328,tt10976108,2018.0
1266357,tt1097643,2008.0
1266370,tt10976512,2017.0
1266376,tt10976840,2019.0
1266384,tt10976906,2019.0
1266418,tt10978398,2020.0
1266804,tt1098327,2009.0
1266817,tt1098356,2008.0
1266917,tt10984686,2020.0
1267057,tt10986224,2019.0
1267075,tt10986310,2017.0
1267126,tt10986734,1973.0
1267158,tt10987184,2019.0
1267234,tt10989808,2020.0
1267383,tt10991188,2020.0
1267480,tt1099212,2008.0
1267548,tt10993566,2020.0
1267601,tt10994102,2020.0
1267629,tt10994688,2020.0
1267647,tt10995016,2018.0
1267693,tt10995492,2019.0
1267878,tt10999608,2019.0
1268069,tt1100048,2008.0
1268077,tt1100051,2010.0
1268088,tt11000528,2019.0
1268143,tt1100089,2014.0
1268159,tt1100092,2006.0
1268195,tt1100119,2008.0
1268230,tt11003228,2020.0
1268266,tt11005162,2019.0
1268369,tt11006570,2020.0
1268480,tt11007120,2019.0
1268481,tt11007168,2018.0
1268483,tt11007174,2018.0
1268500,tt11007242,2014.0
1268512,tt11007470,2019.0
1268516,tt1100898,2008.0
1268607,tt11010082,2014.0
1268622,tt11010144,2020.0
1268632,tt1101026,2008.0
1268675,tt1101041,2010.0
1268811,tt11011680,2017.0
1268993,tt11012790,2020.0
1269016,tt11013434,2020.0
1269024,tt11013468,2020.0
1269033,tt11013572,2019.0
1269142,tt11015752,2019.0
1269250,tt1101674,2008.0
1269345,tt11018044,2021.0
1269349,tt11018048,2020.0
1269372,tt11018402,2020.0
1269382,tt11018418,2020.0
1269388,tt11018424,2020.0
1269573,tt11020728,2021.0
1269620,tt1102156,2006.0
1270007,tt1102364,1983.0
1270032,tt11023738,2019.0
1270086,tt11023888,2019.0
1270089,tt11023922,2019.0
1270127,tt11024272,2020.0
1270283,tt11026634,2021.0
1270341,tt11027184,1976.0
1270356,tt11027510,2020.0
1270363,tt11027528,2017.0
1270478,tt11029976,2019.0
1270515,tt1103153,2010.0
1270584,tt11032374,2020.0
1270618,tt1103256,2009.0
1270681,tt1103275,2008.0
1270691,tt11032810,2020.0
1270698,tt11032990,2020.0
1270873,tt1103963,2008.0
1270883,tt1103982,2009.0
1270892,tt1104001,2010.0
1270897,tt1104006,2009.0
1271061,tt11041136,2019.0
1271208,tt11043394,2020.0
1271239,tt11043984,2014.0
1271242,tt11044122,2019.0
1271295,tt11044858,2020.0
1271304,tt11044866,2018.0
1271336,tt11045566,2021.0
1271445,tt11046384,2019.0
1271500,tt11046732,2015.0
1271546,tt1104688,2007.0
1271591,tt11047100,2018.0
1271660,tt1104767,1943.0
1271689,tt11048284,2018.0
1271734,tt11049898,2016.0
1271774,tt11050964,2019.0
1271796,tt11051576,2019.0
1271810,tt11051582,2019.0
1271889,tt11052174,2019.0
1271895,tt11052210,1975.0
1271941,tt11052808,2019.0
1271976,tt1105288,2007.0
1272055,tt11053194,2019.0
1272213,tt11054164,2019.0
1272283,tt11055922,2020.0
1272369,tt11056910,2020.0
1272439,tt1105728,2008.0
1272491,tt1105736,2007.0
1272498,tt1105739,2008.0
1272521,tt1105742,2008.0
1272601,tt11057594,2020.0
1272621,tt11057644,2020.0
1272663,tt11058006,2019.0
1272693,tt11058214,2020.0
1272702,tt11058376,2019.0
1272731,tt11058930,2020.0
1272767,tt11059364,2019.0
1272818,tt11060092,2020.0
1272973,tt11062388,2019.0
1273071,tt11064502,2019.0
1273098,tt11065060,2018.0
1273115,tt11065768,2019.0
1273130,tt11066130,2019.0
1273266,tt11068166,2020.0
1273355,tt11069046,2007.0
1273652,tt11074532,2019.0
1273660,tt11074560,2019.0
1273773,tt1107816,2009.0
1273827,tt11078434,2019.0
1273850,tt11078522,2019.0
1273872,tt1107860,2009.0
1273997,tt11079570,2019.0
1274047,tt11080108,2021.0
1274069,tt11080296,2014.0
1274111,tt11080716,2019.0
1274125,tt11081040,2016.0
1274126,tt11081050,2020.0
1274256,tt11083552,2021.0
1274303,tt11084896,2021.0
1274313,tt11085716,2019.0
1274334,tt11086346,2018.0
1274551,tt11090178,2020.0
1274899,tt11093134,2020.0
1274960,tt1109477,2008.0
1274970,tt1109478,2009.0
1275058,tt11095742,2020.0
1275084,tt1109582,2010.0
1275109,tt11095912,2016.0
1275113,tt1109591,2004.0
1275142,tt1109624,2014.0
1275160,tt11096446,2020.0
1275283,tt11098182,2019.0
1275437,tt11100856,2020.0
1275469,tt11101622,2021.0
1275525,tt1110216,2009.0
1275535,tt1110220,2008.0
1275549,tt11102242,2020.0
1275569,tt11102314,2021.0
1275598,tt11102388,2019.0
1275769,tt1110630,2008.0
1275825,tt11107074,2019.0
1275858,tt11107884,2021.0
1275871,tt11107978,2020.0
1275994,tt11110996,2014.0
1276038,tt11111762,2018.0
1276104,tt11112338,2020.0
1276164,tt1111278,1912.0
1276312,tt1111422,2009.0
1276430,tt11115532,2019.0
1276564,tt11117416,2019.0
1276597,tt11117722,2019.0
1276608,tt11117936,2019.0
1276661,tt1111874,1976.0
1276672,tt1111876,2009.0
1276695,tt1111890,2008.0
1276784,tt1111922,2008.0
1276848,tt11119858,2019.0
1277242,tt11125620,2021.0
1277250,tt11125636,2020.0
1277435,tt11127256,2020.0
1277601,tt11127690,2020.0
1277634,tt1112782,2009.0
1277643,tt11127846,2019.0
1277706,tt1112889,2004.0
1277734,tt11129972,2019.0
1277803,tt11131380,2014.0
1277883,tt11131944,2019.0
1277951,tt11132996,2019.0
1278024,tt11134840,1995.0
1278272,tt1113739,2007.0
1278424,tt11138290,2020.0
1278430,tt11138292,2019.0
1278443,tt1113829,2011.0
1278533,tt11140488,2020.0
1278543,tt11140700,2017.0
1278571,tt11141152,2013.0
1278617,tt11142160,2019.0
1278654,tt11142556,2020.0
1278709,tt11142762,2021.0
1278735,tt11143108,2020.0
1278808,tt11143428,1975.0
1278834,tt11143500,2017.0
1278835,tt11143522,2018.0
1278836,tt11143532,2019.0
1278960,tt11146130,2019.0
1278990,tt11146422,2016.0
1279054,tt1114677,2009.0
1279088,tt1114700,1953.0
1279097,tt11147106,2019.0
1279112,tt1114711,2007.0
1279164,tt1114723,2008.0
1279237,tt1114740,2009.0
1279266,tt11147594,2017.0
1279335,tt11148740,2019.0
1279343,tt11148860,2018.0
1279631,tt11151982,2020.0
1279700,tt11152652,2019.0
1279779,tt11154574,2020.0
1280288,tt11158990,2019.0
1280367,tt11160832,2019.0
1280428,tt11161246,2019.0
1280439,tt11161474,2020.0
1280471,tt1116184,2010.0
1280637,tt11163028,2019.0
1280749,tt11165716,2020.0
1280767,tt11166002,2019.0
1280827,tt11166554,2021.0
1280837,tt11166612,2018.0
1280925,tt11167416,2021.0
1280994,tt11167716,2019.0
1281024,tt11167818,2019.0
1281154,tt11169050,2020.0
1281373,tt11173106,2020.0
1281461,tt1117385,2008.0
1281486,tt1117392,2021.0
1281549,tt1117531,1980.0
1281653,tt11176286,2020.0
1281660,tt11176322,2020.0
1281793,tt11178152,2020.0
1281872,tt11179020,2020.0
1281970,tt1117983,2009.0
1282021,tt1118084,2007.0
1282301,tt11186496,1915.0
1282312,tt11186542,1915.0
1282330,tt1118660,2009.0
1282381,tt1118687,2008.0
1282402,tt1118698,2009.0
1282423,tt11187404,2019.0
1282464,tt11187986,2020.0
1282480,tt11188154,2021.0
1282521,tt11188734,2020.0
1282640,tt11190652,2020.0
1282670,tt11191098,2018.0
1282702,tt1119133,2007.0
1282806,tt1119191,2009.0
1282822,tt1119194,2007.0
1282836,tt1119202,2008.0
1282909,tt11192624,2017.0
1282915,tt11192680,2019.0
1282926,tt11192714,2020.0
1282933,tt11192758,2014.0
1282939,tt11192882,1998.0
1282950,tt11193002,2020.0
1282961,tt11193062,2004.0
1282972,tt11193158,2017.0
1282978,tt11193212,2012.0
1283179,tt1119646,2009.0
1283218,tt11197082,2019.0
1283323,tt11198430,2014.0
1283332,tt11198496,2015.0
1283333,tt11198608,2012.0
1283342,tt11198656,2010.0
1283378,tt11198816,2015.0
1283385,tt11198898,2016.0
1283455,tt11199310,2020.0
1283471,tt11199352,2019.0
1283504,tt11199410,2020.0
1283529,tt11199602,2020.0
1283592,tt11201472,2019.0
1283596,tt11201678,2019.0
1283607,tt11202048,2019.0
1283619,tt11202138,2019.0
1283648,tt11202586,2019.0
1283667,tt11202862,2018.0
1283781,tt11204094,2020.0
1283933,tt11206302,2020.0
1284183,tt1120985,2010.0
1284389,tt1121096,2014.0
1284444,tt11212048,1972.0
1284565,tt11213372,2021.0
1284636,tt11214590,2021.0
1284801,tt1121794,2007.0
1284938,tt1121931,2009.0
1285021,tt1121977,2009.0
1285059,tt1121986,2012.0
1285309,tt11225360,2020.0
1285332,tt11225500,2016.0
1285615,tt1122767,2008.0
1285638,tt1122802,1913.0
1285732,tt11229134,2020.0
1285760,tt11229716,2020.0
1285765,tt11229766,2020.0
1285772,tt11229780,2019.0
1285780,tt11229886,2019.0
1285907,tt11231150,2020.0
1285983,tt11231440,2020.0
1286006,tt11231804,2008.0
1286092,tt1123373,2010.0
1286293,tt11235590,2019.0
1286298,tt11235704,2019.0
1286302,tt11235772,2021.0
1286344,tt11236258,2019.0
1286527,tt11238604,2019.0
1286617,tt1124001,2007.0
1286641,tt1124035,2011.0
1286664,tt1124037,2016.0
1286672,tt1124039,2009.0
1286692,tt11240506,2020.0
1286698,tt1124052,2009.0
1286763,tt11241038,2019.0
1286839,tt11241692,2020.0
1286867,tt11242218,2020.0
1287000,tt11242794,2019.0
1287011,tt11242838,2019.0
1287099,tt1124332,1971.0
1287156,tt1124364,2009.0
1287197,tt1124377,2009.0
1287225,tt1124392,2008.0
1287233,tt1124394,2008.0
1287248,tt1124397,2008.0
1287326,tt11245972,2022.0
1287339,tt11246434,2021.0
1287484,tt11250720,2021.0
1287545,tt1125189,2007.0
1287586,tt11252440,2020.0
1287609,tt1125254,1991.0
1287692,tt11253516,2019.0
1287706,tt11253526,2019.0
1287720,tt11253540,2019.0
1287819,tt11257138,2006.0
1287978,tt1125849,2008.0
1288006,tt11258844,2018.0
1288015,tt11259034,2017.0
1288016,tt1125914,2007.0
1288251,tt11261270,2020.0
1288308,tt11261700,2020.0
1288363,tt11262182,2004.0
1288369,tt11262212,1992.0
1288377,tt11262238,1978.0
1288378,tt11262264,1986.0
1288386,tt11262288,1970.0
1288410,tt11262568,1974.0
1288436,tt11262846,2019.0
1288449,tt11262996,2019.0
1288450,tt11262998,2019.0
1288461,tt11263022,2021.0
1288607,tt11265746,2020.0
1288616,tt1126590,2014.0
1288623,tt1126591,2010.0
1288641,tt1126618,2010.0
1288649,tt11266494,2019.0
1288673,tt11266578,2016.0
1288682,tt11266868,2020.0
1288739,tt11268742,2021.0
1288783,tt11268980,2017.0
1288802,tt11269324,2016.0
1288815,tt11269374,2017.0
1288824,tt11269478,2017.0
1288842,tt11269668,2017.0
1288864,tt11269766,2017.0
1288868,tt11269844,2019.0
1288963,tt1127180,2009.0
1289031,tt1127221,2009.0
1289090,tt11272898,2020.0
1289208,tt11274100,2020.0
1289320,tt11274714,2017.0
1289352,tt11275350,2019.0
1289383,tt11276598,2019.0
1289432,tt1127715,2009.0
1289619,tt1127877,2009.0
1289633,tt1127881,2018.0
1289642,tt1127883,2012.0
1289650,tt1127884,2008.0
1289663,tt1127896,2009.0
1289711,tt11279794,2019.0
1289768,tt1128062,1932.0
1289794,tt1128075,2008.0
1289898,tt11281142,2020.0
1290000,tt11284280,2020.0
1290138,tt11285908,2019.0
1290215,tt11286640,2020.0
1290253,tt11286988,2017.0
1290284,tt11287390,2019.0
1290505,tt11291586,2003.0
1290531,tt1129381,2008.0
1290626,tt1129415,2008.0
1290638,tt1129420,2008.0
1290668,tt1129428,2008.0
1290695,tt1129435,2008.0
1290698,tt1129436,2008.0
1290725,tt1129442,2008.0
1290798,tt11295516,2014.0
1290854,tt11296058,2020.0
1290923,tt11296948,2019.0
1290971,tt11297964,1968.0
1291087,tt11300380,2019.0
1291153,tt1130080,2009.0
1291201,tt1130091,2008.0
1291279,tt11302200,2019.0
1291283,tt11302300,2019.0
1291293,tt11302336,2021.0
1291444,tt11306376,2021.0
1291492,tt11306812,2019.0
1291640,tt11307446,2020.0
1291710,tt11307814,2021.0
1291838,tt1130884,2010.0
1291864,tt1130898,2007.0
1291922,tt1130969,2010.0
1291947,tt1130982,2011.0
1291966,tt1130984,2009.0
1291973,tt1130987,2008.0
1291981,tt1130988,2008.0
1292001,tt1130993,2009.0
1292021,tt11310114,2019.0
1292039,tt11310670,2021.0
1292128,tt11311976,1977.0
1292151,tt11312092,2020.0
1292197,tt11313104,2016.0
1292200,tt11313114,2020.0
1292297,tt11316284,2021.0
1292312,tt11316370,2019.0
1292342,tt11316764,2020.0
1292362,tt11316854,2020.0
1292385,tt11317142,2020.0
1292394,tt1131724,2017.0
1292416,tt1131728,2017.0
1292424,tt1131729,2009.0
1292440,tt1131734,2009.0
1292479,tt1131743,2009.0
1292614,tt11318228,2020.0
1292708,tt11319074,2020.0
1292735,tt11320192,2020.0
1292758,tt1132133,1972.0
1292817,tt11321574,2019.0
1292869,tt1132193,2009.0
1292910,tt11322524,2015.0
1292948,tt1132285,2012.0
1292976,tt11322920,2020.0
1293042,tt11323408,2019.0
1293081,tt11323818,2018.0
1293116,tt1132442,2007.0
1293133,tt1132449,2012.0
1293168,tt1132465,2007.0
1293247,tt1132578,2008.0
1293254,tt1132579,2007.0
1293301,tt1132594,2008.0
1293333,tt1132607,2008.0
1293340,tt1132608,2008.0
1293349,tt1132620,2009.0
1293356,tt1132626,2008.0
1293382,tt11327140,1990.0
1293383,tt11327202,1993.0
1293384,tt11327258,1995.0
1293388,tt11327296,1996.0
1293390,tt11327426,1998.0
1293392,tt11327482,2018.0
1293393,tt11327514,2020.0
1293403,tt11327524,2013.0
1293404,tt11327578,2000.0
1293405,tt11327628,2000.0
1293406,tt11327656,2003.0
1293407,tt11327712,2006.0
1293408,tt11327750,2007.0
1293409,tt11327790,1985.0
1293410,tt11327794,2009.0
1293411,tt11327840,2016.0
1293545,tt11330264,2019.0
1293585,tt11332500,2021.0
1293681,tt11334312,2019.0
1293735,tt11335168,2019.0
1293790,tt1133559,2004.0
1293797,tt1133560,1997.0
1293863,tt11336610,2011.0
1293997,tt11338498,2020.0
1294025,tt1133935,2003.0
1294034,tt1133936,2005.0
1294088,tt11339636,2019.0
1294097,tt1133985,2011.0
1294111,tt1133991,2008.0
1294119,tt1133993,2009.0
1294127,tt1133995,2009.0
1294154,tt1134014,2007.0
1294236,tt11342020,2016.0
1294325,tt11343416,2020.0
1294359,tt11343582,1993.0
1294365,tt11343596,1991.0
1294397,tt11343648,1989.0
1294399,tt11343678,1985.0
1294400,tt11343688,1985.0
1294409,tt11343698,2014.0
1294416,tt11343808,2020.0
1294446,tt11344192,2019.0
1294505,tt11344598,2019.0
1294529,tt11344804,2019.0
1294578,tt1134629,2009.0
1294626,tt1134665,2008.0
1294662,tt1134674,2009.0
1294669,tt11346952,2020.0
1294721,tt1134801,2008.0
1294798,tt1134854,2009.0
1294891,tt11348980,2020.0
1294993,tt11350284,2021.0
1295034,tt1135083,2010.0
1295043,tt1135084,2010.0
1295050,tt1135085,2008.0
1295071,tt1135092,2009.0
1295078,tt1135095,2009.0
1295136,tt11352386,1962.0
1295139,tt11352618,2020.0
1295208,tt11354168,2020.0
1295368,tt1135487,2009.0
1295416,tt1135500,2009.0
1295448,tt1135503,2009.0
1295531,tt1135522,2007.0
1295627,tt1135535,2007.0
1295639,tt11355544,2018.0
1295657,tt11355666,2017.0
1295709,tt11356836,2019.0
1295715,tt11356922,2019.0
1295742,tt11357028,2019.0
1295809,tt11357754,2020.0
1295830,tt11358166,2020.0
1295866,tt11358398,2020.0
1295967,tt1135920,2009.0
1295979,tt1135923,2009.0
1295987,tt1135925,2007.0
1296044,tt1135952,2009.0
1296069,tt1135964,2008.0
1296110,tt1135972,2007.0
1296134,tt1135985,2008.0
1296149,tt1135989,2015.0
1296221,tt11361356,2018.0
1296233,tt11361582,2019.0
1296347,tt11363416,2020.0
1296387,tt11364112,2021.0
1296450,tt11365222,2020.0
1296453,tt1136608,2009.0
1296461,tt1136609,2008.0
1296519,tt1136684,2009.0
1296562,tt11367408,2019.0
1296627,tt11368494,2020.0
1296673,tt11368616,1985.0
1296674,tt11368628,1982.0
1296700,tt11368998,2020.0
1296832,tt11369644,2019.0
1296875,tt11371224,2020.0
1297009,tt1137368,2007.0
1297037,tt11373998,2019.0
1297071,tt11374096,2019.0
1297073,tt11374114,2019.0
1297107,tt11374224,2019.0
1297172,tt11374430,2019.0
1297184,tt11374498,2020.0
1297190,tt1137450,2018.0
1297209,tt1137455,2009.0
1297251,tt1137470,2015.0
1297321,tt11375184,2019.0
1297329,tt11375234,2019.0
1297409,tt11377598,1982.0
1297412,tt11377624,1984.0
1297420,tt11377642,1984.0
1297422,tt11377666,1984.0
1297423,tt11377694,1986.0
1297424,tt11377714,1986.0
1297434,tt11377756,1990.0
1297467,tt11378264,2020.0
1297546,tt11379312,2019.0
1297549,tt11379324,2019.0
1297570,tt11379572,2021.0
1297601,tt1137969,2006.0
1297607,tt1137972,2007.0
1297615,tt11379778,2016.0
1297641,tt1137994,2008.0
1297688,tt1138006,2008.0
1297770,tt1138074,2005.0
1297771,tt11380884,2020.0
1297786,tt1138114,2005.0
1297833,tt11382384,2020.0
1297884,tt11383276,2019.0
1297970,tt11384306,2019.0
1298001,tt1138437,2007.0
1298025,tt11384422,1999.0
1298080,tt11384824,2019.0
1298112,tt11385066,2019.0
1298151,tt11385336,2020.0
1298215,tt11386810,2018.0
1298238,tt11387906,2012.0
1298270,tt11388278,2021.0
1298287,tt11388392,2012.0
1298291,tt11388406,2020.0
1298315,tt11388466,1993.0
1298353,tt11388822,2020.0
1298460,tt11390036,2020.0
1298561,tt1139085,2007.0
1298637,tt1139123,2007.0
1298706,tt11392334,2019.0
1298768,tt11393026,2020.0
1298818,tt1139328,2010.0
1298915,tt1139379,2007.0
1298949,tt11393948,2020.0
1298987,tt11394122,2019.0
1298999,tt11394158,2020.0
1299027,tt11394180,2020.0
1299031,tt11394182,2020.0
1299035,tt11394184,2020.0
1299063,tt11394276,2020.0
1299066,tt11394282,2020.0
1299082,tt11394288,2020.0
1299095,tt11394298,2020.0
1299138,tt11394332,2020.0
1299146,tt11394338,2020.0
1299178,tt11394650,2020.0
1299218,tt1139592,2017.0
1299381,tt1139664,2008.0
1299414,tt1139668,2009.0
1299534,tt1139796,2008.0
1299541,tt1139797,2008.0
1299549,tt1139800,2008.0
1299578,tt1139806,2008.0
1299709,tt11399362,2020.0
1299737,tt11399446,2019.0
1299779,tt11399772,2013.0
1299783,tt1139983,2007.0
1299839,tt11400484,2007.0
1299877,tt11401378,2015.0
1299962,tt11403302,2013.0
1299966,tt11403714,2019.0
1300274,tt11409154,2007.0
1300287,tt11409386,2011.0
1300294,tt11409394,2019.0
1300308,tt1140950,1991.0
1300320,tt11409602,2013.0
1300336,tt11409968,1999.0
1300352,tt11410238,2021.0
1300392,tt11412236,1988.0
1300459,tt1141306,2010.0
1300592,tt1141663,2007.0
1300608,tt11416746,2020.0
1300623,tt11416882,2020.0
1300703,tt11417864,2018.0
1300721,tt11417968,2020.0
1300776,tt11419106,1990.0
1300847,tt11422136,2020.0
1300970,tt11423364,2016.0
1301114,tt1142433,2009.0
1301254,tt1142588,2007.0
1301421,tt1142804,2009.0
1301444,tt11428132,2002.0
1301499,tt1142826,2007.0
1301581,tt11428546,2020.0
1301651,tt11428926,2021.0
1301696,tt11429228,2018.0
1301742,tt1142977,2012.0
1301764,tt1142988,2009.0
1301829,tt1143100,2007.0
1301884,tt1143140,2008.0
1301901,tt1143148,2008.0
1301914,tt1143153,2008.0
1302009,tt11433204,2019.0
1302091,tt11433872,1965.0
1302262,tt11436686,2021.0
1302272,tt11436710,1967.0
1302313,tt11438158,1987.0
1302322,tt11438916,2017.0
1302326,tt1143891,2008.0
1302338,tt1143896,2010.0
1302684,tt11443234,2019.0
1302702,tt11443332,2019.0
1302727,tt11443506,2019.0
1302728,tt11443588,2019.0
1302733,tt11443718,2019.0
1302990,tt11446302,2012.0
1303042,tt11447304,2017.0
1303139,tt1144806,2008.0
1303174,tt1144811,2009.0
1303202,tt1144815,2011.0
1303209,tt11448176,2019.0
1303314,tt11448676,2012.0
1303335,tt11448776,1971.0
1303345,tt1144884,2009.0
1303376,tt1144914,2007.0
1303479,tt1145144,2008.0
1303662,tt11454066,2020.0
1303696,tt11454170,2019.0
1303740,tt1145446,2008.0
1303753,tt1145449,2009.0
1303785,tt11454718,2020.0
1303856,tt11455168,2019.0
1303906,tt11456054,2020.0
1303954,tt11457736,2020.0
1303962,tt11457832,2008.0
1303971,tt11458160,2005.0
1303984,tt11458504,2002.0
1304032,tt1145890,1933.0
1304065,tt11459366,2021.0
1304070,tt11459396,2014.0
1304196,tt11462160,2019.0
1304255,tt1146290,2007.0
1304263,tt1146295,2008.0
1304321,tt1146314,2008.0
1304328,tt1146320,2009.0
1304401,tt11464016,2020.0
1304419,tt11464360,2019.0
1304462,tt11464826,2020.0
1304507,tt11465568,1935.0
1304570,tt11466754,2019.0
1304681,tt11469060,2015.0
1304683,tt11469110,2020.0
1305112,tt11474936,2017.0
1305646,tt11476768,2019.0
1305672,tt1147684,2009.0
1305687,tt1147687,2009.0
1305700,tt1147707,2006.0
1305801,tt1147771,1997.0
1306020,tt11481312,2020.0
1306028,tt11481432,2020.0
1306105,tt1148200,2010.0
1306119,tt1148204,2009.0
1306127,tt1148205,2016.0
1306267,tt11483214,2020.0
1306632,tt11489092,2020.0
1306640,tt11489112,2020.0
1306699,tt11490232,2016.0
1306707,tt11491342,2016.0
1306894,tt11493124,2019.0
1306901,tt11493176,2016.0
1306902,tt1149319,2006.0
1306931,tt1149340,2007.0
1306950,tt1149361,2009.0
1306958,tt1149362,2009.0
1306968,tt1149363,2009.0
1307115,tt1149592,2009.0
1307162,tt1149600,2009.0
1307241,tt11496264,2020.0
1307615,tt11498784,1982.0
1307625,tt11499506,2020.0
1307677,tt11501052,1979.0
1307843,tt11503216,2015.0
1307908,tt11505692,2020.0
1307996,tt11507146,2015.0
1308029,tt11508096,2020.0
1308270,tt11512270,2019.0
1308386,tt1151317,2000.0
1308461,tt1151359,2009.0
1308534,tt11513758,2019.0
1308687,tt11514934,2016.0
1308950,tt1151922,2009.0
1309270,tt11523762,2020.0
1309300,tt1152398,2011.0
1309325,tt11524186,1982.0
1309373,tt11525668,1977.0
1309426,tt11525812,2019.0
1309599,tt1152758,2008.0
1309709,tt11527964,2020.0
1309731,tt1152822,2010.0
1309742,tt1152827,2010.0
1309773,tt1152836,2009.0
1309810,tt1152850,2008.0
1309834,tt11529348,2019.0
1309906,tt1153034,2007.0
1309910,tt1153040,2009.0
1309960,tt11530778,2021.0
1309977,tt1153099,2008.0
1309984,tt1153101,2009.0
1309991,tt1153102,2009.0
1310024,tt1153111,2008.0
1310272,tt1153546,2011.0
1310305,tt11536084,1976.0
1310307,tt11536116,1974.0
1310373,tt11536456,1998.0
1310484,tt1153706,2009.0
1310492,tt11537282,2020.0
1310511,tt11537730,2020.0
1310548,tt11539080,2018.0
1310581,tt11540082,2020.0
1310594,tt11540272,2020.0
1310803,tt11542214,2020.0
1311093,tt11547520,2020.0
1311244,tt11550148,2019.0
1311249,tt1155053,2008.0
1311256,tt1155056,2009.0
1311279,tt1155076,2010.0
